IN,NN,NNP,RB,VBN,JJ,VBD,NNS,MD,JJS,VBG,VBZ,VB,CD,VBP,NNPS,DT,JJR,PDT,EX,RBR,CC,WDT,RBS,FW,PRP,RP,WP$,TO,WRB,'',UH,WP,SYM,$,PRP$,POS,sentence_count,word_count
4.0,88.0,110.0,9.0,5.0,44.0,15.0,36.0,0.0,0.0,7.0,5.0,19.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,465.0
2.0,58.0,65.0,8.0,9.0,28.0,18.0,21.0,2.0,1.0,7.0,2.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,598.0
3.0,82.0,73.0,19.0,8.0,40.0,8.0,31.0,2.0,0.0,13.0,4.0,19.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,425.0
17.0,345.0,124.0,72.0,53.0,224.0,13.0,101.0,15.0,0.0,39.0,17.0,82.0,6.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,548.0
3.0,119.0,89.0,14.0,9.0,54.0,12.0,20.0,2.0,4.0,11.0,5.0,13.0,0.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2126.0
1.0,67.0,35.0,7.0,8.0,47.0,8.0,17.0,6.0,0.0,8.0,3.0,11.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,672.0
16.0,187.0,84.0,42.0,31.0,113.0,18.0,92.0,1.0,1.0,33.0,6.0,40.0,7.0,12.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,386.0
4.0,98.0,66.0,31.0,9.0,61.0,4.0,42.0,0.0,0.0,18.0,11.0,17.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1365.0
5.0,86.0,90.0,14.0,7.0,43.0,35.0,11.0,0.0,0.0,12.0,0.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,674.0
7.0,94.0,119.0,15.0,13.0,49.0,36.0,20.0,3.0,1.0,13.0,2.0,13.0,11.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,534.0
2.0,157.0,169.0,22.0,12.0,65.0,24.0,70.0,2.0,1.0,26.0,13.0,50.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,715.0
0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1060.0
8.0,158.0,182.0,33.0,10.0,96.0,29.0,66.0,6.0,1.0,41.0,7.0,56.0,5.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
5.0,210.0,249.0,33.0,27.0,130.0,49.0,109.0,4.0,0.0,36.0,13.0,53.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1219.0
1.0,29.0,12.0,4.0,3.0,17.0,9.0,19.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1641.0
6.0,174.0,189.0,28.0,14.0,83.0,26.0,69.0,7.0,1.0,33.0,12.0,71.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,169.0
0.0,46.0,53.0,6.0,5.0,39.0,10.0,26.0,3.0,0.0,4.0,2.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1239.0
0.0,12.0,17.0,1.0,0.0,15.0,3.0,16.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,346.0
4.0,120.0,136.0,11.0,10.0,80.0,24.0,50.0,3.0,1.0,23.0,9.0,30.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,108.0
0.0,67.0,84.0,15.0,1.0,41.0,19.0,34.0,0.0,1.0,13.0,4.0,21.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,837.0
6.0,72.0,64.0,19.0,14.0,48.0,4.0,34.0,2.0,0.0,14.0,17.0,16.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,487.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,556.0
12.0,242.0,97.0,31.0,17.0,99.0,25.0,112.0,8.0,5.0,26.0,3.0,45.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,85.0,56.0,11.0,15.0,53.0,18.0,61.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1181.0
0.0,12.0,21.0,2.0,3.0,7.0,5.0,6.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,547.0
2.0,24.0,24.0,6.0,5.0,17.0,7.0,14.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,93.0
5.0,68.0,21.0,9.0,5.0,32.0,7.0,35.0,2.0,1.0,11.0,5.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,192.0
5.0,83.0,38.0,4.0,6.0,30.0,14.0,29.0,1.0,0.0,14.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,383.0
5.0,115.0,104.0,46.0,23.0,55.0,35.0,29.0,7.0,1.0,19.0,1.0,24.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,368.0
5.0,98.0,28.0,4.0,7.0,36.0,16.0,51.0,8.0,1.0,9.0,4.0,21.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,884.0
9.0,203.0,202.0,45.0,33.0,115.0,48.0,128.0,9.0,3.0,37.0,11.0,48.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,510.0
2.0,102.0,106.0,19.0,9.0,58.0,10.0,32.0,4.0,0.0,21.0,10.0,26.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1645.0
7.0,116.0,59.0,3.0,15.0,42.0,17.0,42.0,4.0,2.0,18.0,4.0,14.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,723.0
6.0,78.0,57.0,5.0,14.0,51.0,19.0,43.0,3.0,1.0,9.0,2.0,7.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,533.0
2.0,53.0,61.0,13.0,3.0,44.0,15.0,32.0,3.0,0.0,7.0,5.0,22.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,505.0
4.0,90.0,81.0,23.0,15.0,54.0,5.0,31.0,4.0,0.0,22.0,9.0,17.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,411.0
1.0,37.0,22.0,1.0,4.0,20.0,6.0,23.0,0.0,0.0,9.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,633.0
4.0,66.0,41.0,2.0,11.0,29.0,4.0,33.0,1.0,0.0,10.0,2.0,11.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,220.0
2.0,140.0,70.0,17.0,17.0,77.0,5.0,66.0,1.0,0.0,20.0,6.0,35.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,348.0
3.0,99.0,64.0,9.0,15.0,56.0,12.0,31.0,0.0,0.0,19.0,10.0,11.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,837.0
5.0,70.0,28.0,14.0,11.0,26.0,7.0,31.0,3.0,4.0,10.0,3.0,7.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,583.0
6.0,147.0,83.0,12.0,17.0,67.0,22.0,58.0,9.0,2.0,22.0,5.0,16.0,4.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,387.0
3.0,103.0,35.0,13.0,8.0,58.0,10.0,42.0,3.0,0.0,19.0,3.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,784.0
2.0,129.0,106.0,16.0,8.0,78.0,29.0,57.0,1.0,0.0,22.0,1.0,21.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,535.0
3.0,94.0,49.0,12.0,14.0,34.0,14.0,57.0,1.0,1.0,9.0,4.0,9.0,8.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,776.0
6.0,79.0,74.0,12.0,12.0,35.0,11.0,33.0,3.0,1.0,13.0,16.0,22.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,530.0
5.0,77.0,115.0,22.0,9.0,51.0,4.0,58.0,3.0,0.0,11.0,11.0,29.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,603.0
4.0,97.0,76.0,22.0,25.0,59.0,3.0,59.0,8.0,0.0,12.0,5.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,735.0
2.0,64.0,35.0,7.0,6.0,29.0,12.0,25.0,0.0,0.0,16.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,765.0
6.0,160.0,167.0,26.0,35.0,85.0,24.0,79.0,8.0,0.0,19.0,16.0,46.0,0.0,4.0,9.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,342.0
0.0,66.0,17.0,8.0,9.0,51.0,5.0,39.0,0.0,0.0,13.0,2.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1236.0
1.0,22.0,28.0,1.0,3.0,10.0,5.0,13.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,407.0
